"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_13641",-1.39345805394334,7.92585624317115e-05,-1.17744775703473,0.044472330474574
"Cvel_13653",-1.01875185437423,0.00048143260587649,-1.3917946155096,2.07515558110919e-12
"Cvel_29347",-1.3897338433339,0.00110672219998895,-1.12390668970094,0.000315064681630015
"Cvel_21523",-1.3876939758651,0.00668307830492311,-1.0510251166201,0.00489444608029722
"Cvel_17862",-1.38656293294662,2.70493322183823e-06,-1.03455510316489,0.00705346564465031
"Cvel_15582",-1.31654739075012,0.00164828002112356,-1.36313149127719,1.01162996146171e-06
"Cvel_27948",-1.36001793032879,3.43891202100974e-05,-1.35839915662986,1.52398214573192e-06
"Cvel_21349",-1.35870431014869,4.14203556205809e-10,-1.3500060002018,1.32349726801329e-11
"Cvel_31249",-1.35411669343942,2.76972286320973e-11,-1.24232620359133,5.01020484667343e-07
"Cvel_24648",-1.35401729833264,1.58347252381245e-10,-1.10732113488361,0.000625882238207291
"Cvel_18626",-1.25648765839182,5.3314445853316e-06,-1.34784432543733,1.70644496477946e-12
"Cvel_27571",-1.20012792374247,5.04400496312393e-11,-1.34493257378757,4.01196569790089e-09
"Cvel_9345",-1.19864937847152,8.11789396904979e-09,-1.34326378348892,8.57759647107167e-06
"Cvel_13642",-1.3425559368227,6.6490001081127e-09,-1.19655203176192,0.00731285527159681
"Cvel_26745",-1.33960971067213,0.0262627513143376,-1.09050233382779,0.00596692130650275
"Cvel_16740",-1.33876121372269,3.68024568304057e-06,-1.16975261011682,2.54459160487877e-05
"Cvel_27367",-1.33753259196168,0.000185782788757036,-1.17653443199369,7.37572174071276e-06
"Cvel_34796",-1.3301778019538,0.000278406887016356,-1.18123343230643,6.25949217855823e-07
"Cvel_12903",-1.33016487750341,1.58652116426886e-06,-1.19999243208618,0.00462424471252253
"Cvel_24265",-1.3261699969127,0.000325240576195905,-1.01267114600172,2.29290046268141e-06
"Cvel_17236",-1.32420744734475,4.84942852331188e-07,-1.15678055077374,0.000411952410578384
"Cvel_24576",-1.18787542175828,0.00128767699738865,-1.32324552730098,6.95713058115888e-26
"Cvel_32592",-1.11027841619539,2.33660049172978e-09,-1.31956158795008,1.67769372121983e-06
"Cvel_27660",-1.29139480404373,6.52091741743358e-11,-1.31434164666337,9.81388862339549e-08
"Cvel_11674",-1.31140563368776,2.50685224551981e-09,-1.04156083999449,1.51458011335951e-05
"Cvel_34757",-1.22640208562745,0.00171326805176604,-1.30805801778962,8.45982843867015e-08
"Cvel_21398",-1.26661486927392,0.0171055513534285,-1.30770565396713,7.67989359667457e-05
"Cvel_11082",-1.00229148474261,3.13343606765412e-09,-1.3074048050619,8.68845501618034e-10
"Cvel_14220",-1.30264015052331,2.18872609031474e-05,-1.18449784370752,0.000559663778265803
"Cvel_30012",-1.11541987335507,0.00308772060065878,-1.29536762792014,0.0251538764837873
"Cvel_11898",-1.28887760181428,0.006936815350789,-1.0856721385539,0.00207477652415695
"Cvel_21216",-1.28656577807967,0.000198977497741328,-1.27008005000124,0.00157382395816278
"Cvel_16292",-1.28296034655361,0.00118831420501857,-1.15657674724146,0.0126749385122899
"Cvel_18591",-1.28285269285677,1.11343093172024e-05,-1.25138304367635,0.00398930932871523
"Cvel_963",-1.23395419248778,0.0434729108391229,-1.28264550208564,0.0117134060614809
"Cvel_23135",-1.2814571684078,9.6432946408835e-07,-1.25615052276398,1.04830738862902e-07
"Cvel_11563",-1.28140119010471,2.45063380642416e-08,-1.13640560938054,1.2886868837718e-06
"Cvel_11568",-1.12603502658739,1.07331184523749e-05,-1.27437232695082,1.30700430257038e-05
"Cvel_23481",-1.27406909953487,1.02338417665821e-07,-1.13537323635807,1.46618883093197e-09
"Cvel_9515",-1.27402155438368,0.00107750922805456,-1.14978223426363,0.00221857857614306
"Cvel_16734",-1.268611686725,2.37374858535256e-14,-1.04021968894212,1.18474602221274e-12
"Cvel_12089",-1.26588915760492,1.40652584430534e-05,-1.11892623602971,4.20043528782651e-05
"Cvel_4833",-1.12238006585533,4.5711109433754e-07,-1.2655624121225,9.57134086393288e-06
"Cvel_25929",-1.25624787152899,9.33536291838971e-06,-1.22031158455484,3.78203251059615e-08
"Cvel_17138",-1.00987403486353,2.36311523976731e-13,-1.25401542460135,9.95091222914921e-20
"Cvel_29473",-1.0465788794161,0.0025682005887055,-1.25142272329896,1.35608160749519e-09
"Cvel_31247",-1.12209311904064,8.3180104748968e-06,-1.24056885430756,0.0027364050982271
"Cvel_8005",-1.23258702446956,3.05898569610463e-12,-1.01032419483665,0.0231447206591536
"Cvel_27920",-1.22866974825184,0.0061839063017509,-1.04581767142945,0.00105411934255326
"Cvel_4530",-1.22198703198025,0.000259049505957904,-1.08539629190457,4.5426912826519e-06
"Cvel_8004",-1.09868655226941,5.35743115935153e-06,-1.22113287880387,1.09543751565925e-06
"Cvel_6977",-1.21055380717648,1.49352511666526e-08,-1.21726257415819,1.42359727890825e-09
"Cvel_22799",-1.21436972610128,4.05173790743299e-06,-1.20801286116517,0.00116524080810268
"Cvel_18625",-1.03714805171265,3.34971272503374e-05,-1.19921734318248,3.98158948294545e-14
"Cvel_11240",-1.14861864065249,0.000721938720837994,-1.18832253583988,9.39333503579242e-10
"Cvel_1400",-1.12092085271219,0.00037038764355798,-1.15778966103717,9.33406554088389e-05
"Cvel_25706",-1.14805922092216,0.000159672996206591,-1.06630863594385,0.0190321451097514
"Cvel_23512",-1.0706591246989,0.00795095300797162,-1.1468772233189,0.000309504206280703
"Cvel_13352",-1.09778327109314,0.0112946904936353,-1.13564989463308,1.29067916667593e-05
"Cvel_26675",-1.12008940284753,5.1051520434659e-05,-1.04437933723376,0.00310794746373827
"Cvel_28636",-1.10169593047819,8.32702544520007e-06,-1.04252851544859,5.29173583629253e-06
"Cvel_23624",-1.09965891469147,2.380381718372e-06,-1.07093273873802,0.000695067620906154
"Cvel_5734",-1.09372768409845,1.92881198450612e-06,-1.04423497727858,0.00246034741229552
"Cvel_24002",-1.01393356032513,0.000232810428133788,-1.08823620864264,0.000624221184175696
"Cvel_16549",-1.0113006908227,0.000173156413241099,-1.06815350000043,0.000150812957527747
